,Text,TextEng
188,Kendaraan listrik dengan baterai nikel.gmna nih.....? Kalau ada nikuba bisa gatot dong,"Electric vehicles with nickel batteries. How about this.....? If there is a nikuba, you can be rude"
189,"Kenapa kecewa pas ad brin di itali, mungkin brin memberi tahu keadaan alat itu yg sebenarnya..
Shg pihak nikuba gk bisa ngejual taknologinya kpd org itali
Mending di uji saja dg pihak yg kompeten biar sama2 tau hasilnya","Why were you disappointed when ad brin was in Italy, maybe brin told him the real condition of the tool..
So that Nikuba can't sell its technology to Italians
It's better to just test it with a competent party so that both of you know the results"
190,"Pa sebelum mengajari harus ada kompensasi dan hak paten pa
Agar saat bapak tidak ada jika sudah hak paten bapak akan tetap dapat uang sampai kapanpun selama nikuba di gunakan","Pa, before teaching there must be compensation and patents pa
So that when you are not around, if you have a patent, you will still get money at any time as long as Nikuba is used"
191,Metro tv semenjak prahara nasdem beritanya sekarang banyak menyerang pemerintah.soal nikuba tidak di apresiasi pemerintah tdk sepenuhnya benar krn pemerintah fokus untuk energi alternatif pada  program BIOSOLAR yg memang sdh terprogram jangka panjang dan memang sdh teruji menjanjikan,"Metro TV, since the Nasdem disaster, now reports have attacked the government a lot. The issue of Nikuba is not appreciated by the government, it's not entirely true because the government is focusing on alternative energy on the BIOSOLAR program, which is programmed in the long term and has proven promising."
192,"Secara pendapat saya Pribadi Nikuba tidak akan berjalan mulus dan efektive, bukan  teknologi canggih.

Banyak media gembar gembor menyebar berita  seperti Dwi , batang Kendondong, Vaksin merah putih,  bibit padi, tangan robot dll.pada akhirnya tidak terbukti","In my personal opinion, Nikuba will not run smoothly and effectively, not technologically advanced.

Many media fanfare spread news such as Dwi, Kendondong stems, red and white vaccines, rice seeds, robot hands etc. in the end it was not proven."
193,"Om di hak patenkan saja nikuba made Indonesia, jdi selama nikuba d pakai siapapun di manapun sudah pasti dapat kompensasi seumur hidup, jangan sampai kejadian sperti harley davidson terulang kembali om ! Harley aja yg udh company segede itu bisa abis lenyap seketika higga bangkit lgi dari nol ( cuman gara² d awal² dlu produksi masih pakai karbu brand lain )...","Uncle, the patent rights for Nikuba are made in Indonesia, so as long as Nikuba is used, anyone anywhere will definitely get compensation for life, don't let an incident like Harley Davidson happen again, uncle! Just a Harley that has a company that big can just disappear instantly until it gets back up again from scratch (it's just because at the start of production they still used other brands of carburetor)..."
194,Pak tolong itu 15 miliar trllu murah sedangkan yg berminat otomotif Italia..klo nikuba jalan di brand besar negara sana 15 miliar itu kecil bnget pa...seandainya bpk deal dngn 15 miliar masukan syarat setiap pembelian prodak otomotif yg memake nikuba harus memberikan kompensasi ke bapa..,"Sir, please, 15 billion is too cheap, while those who are interested in Italian automotive... if you want to run at a big brand in that country, 15 billion is really small... if you deal with 15 billion, you must include a condition for every purchase of an automotive product that uses Tryba to provide compensation to father.."
195,Abaikan BRIN...JANGAN MAU KERJA SAMAsebab dari awal sudah kelihatan ketidak percayaan mereka terhadap pernemuan nikuba ini...,Ignore BRIN...DON'T WANT TO WORK TOGETHER because from the start it was clear that they didn't trust this Nikuba meeting...
196,"Cara kerja nikuba adalah  air di pecah jadi hidrogen dan oksigen pake listrik dari aki, hidrogen masuk ke pembakaran sehingga motor jalan, berarti kerja AKI sangat berat karena harus mecah air dan juga untuk pembakaran,","The way nikuba works is that water is broken down into hydrogen and oxygen using electricity from the battery, the hydrogen goes into combustion so that the motor runs, meaning that the battery works very hard because it has to break down water and also for combustion."
197,"Jual saja keluar Pak untuk apa ditahan kan tidak pernah didukung juga di negeri ini dan malah mencemooh juga banyak orang dari Brin, semoga berjaya dan semoga orang Brin yang datang kesana tidak menghambat atau ikut mencaplok nama nikuba","Just sell it out, sir, what's the point of being detained, right? It's never been supported in this country and instead, many people from Brin also scorn, good luck and I hope that the Brin people who come there don't hinder or take part in annexing the name of Nikuba"
198,Apakah Nikuba efisien?,Is Nikuba efficient?
199,"Jangan mudah ditipu media, gue 60% gak percaya nikuba ini efisien.
DIkit dikit bilang.. ""Pantas Indonesia gak maju.."".

Bacot wkwk, netizen nya aja masih percaya berita tolol kyk gini.
GAK MASUK AKAL","Don't be easily deceived by the media, 60% of me don't believe that nikuba is efficient.
Little by little said .. ""No wonder Indonesia is not progressing .."".

It's a joke, netizens still believe stupid news like this.
DOESN'T MAKE Sense"
200,"BRIN sampai ngintil ke itali (padahal sebelumnya tdk respect dg hasil temuannya)
beliau sudah berjuang agar Nikuba digunakan pada kendaraan roda dua TNI, dan berhasil. keberangkatannya ke Itali juga disupport oleh Pangdam Siliwangi

kejadian spt ini mirip ketika penyanyi indo dihargainya di AGT (luar negeri)
baru kemudian para seniman dan pejabat lokal latah berlomba2 pencitraan!","BRIN went to Italy (even though previously he did not respect the results of his findings)
he had fought for Nikuba to be used in TNI two-wheeled vehicles, and was successful. his departure for Italy was also supported by the Siliwangi Military Commander

incidents like this are similar when indo singers are valued at AGT (overseas)
only then did local artists and officials compete in imaging!"
201,"Tesla sama batre aja bisa bgtu terkenalnya,sepertinya nikuba kalau dikembangkan bisa ni bersaing apalagi di sandingkan dengan mobil smea ataupun sepeda motor,bisa jadi produk jempolan Indonesia,lagian rasanya dengan harga 15m bisa dibilang murah kalau dibandingkan uang yang dikorup ataupun keuntungan yang bakal diraup kalau nikuba berkembang ke produk yang bisa dipasarkan secara masal","Tesla and the battery can be so famous, it seems that if Nikuba is developed it can be competitive especially when compared to small cars or motorbikes, it could be the best Indonesian product, besides the taste of 15 million can be said to be cheap when compared to the money that is corrupted or the profits that will be made if nikuba is expanding into mass-marketable products"
202,"inilah buktinya, kalau hanya mencari keuntungan dan ada teknologi dari anak bangsa tidak dihargai karena bagi mereka hanya yg menguntungkan saja yg mereka mau. semangat Bapak, saya mendoakan bapak sukses, walaupun harus negara lain yg menghargainya.","this is the proof, if you are only looking for profit and there is technology from the nation's children it is not valued because for them only what is profitable is what they want. keep spirit, sir, I wish you success, even though other countries have to appreciate it."
203,Nikuba ini cuma hayalan bergaya temuan padahal tak ada bukti nya sama sekali! Orang Tolol saja yg percaya air bisa diubah Jadi minyak BBM Utk kendaran ha-ha-ha he-he-he hahahaha 🤣🤣🤣🤣 ...halu tingkat dewa !!,Nikuba is just an invention-style fantasy even though there is no proof at all! Only idiots believe that water can be turned into fuel oil for vehicles ha-ha-ha he-he-he hahahaha 🤣🤣🤣🤣 ...halu god level!!
204,"KATANYA PRO RAKYAT,  RAKYAT MANA WI, NJAR?? BRIN ITU DILIMPAHKAN DANA APBN BUAT PENGEMBANGAN RISET BUKAN JADI ALAT POLITIK..!!SABAR PAK NANTI PAK ANIES YG AKAN KEMBANGKAN PENELITIAN NIKUBA DAN YG AKAN PROMOSIKANNYA KE DUNIA INTERNASIONAL, SEKJEN PBB 2,5 MENIT AJA LANGSUNG SETUJU DGN KONSEP CLIMATE CHANGE PAK ANIES..","SAY PRO PEOPLE, WHERE PEOPLE WI, NJAR?? THE BRIN WAS DEVELOPED APBN FUNDS FOR RESEARCH DEVELOPMENT NOT AS A POLITICAL TOOL..!! PATIENCE, SIR LATER, PAK ANIES THAT WILL DEVELOP NICUBA RESEARCH AND WHICH WILL PROMOTE IT INTERNATIONALLY, THE UN SECRET GENERAL JUST 2.5 MINUTES IMMEDIATELY AGREES TO PAK ANIES'S CLIMATE CHANGE CONCEPT. ."
205,"Nikuba itu open source, kalo diklaim pencipta, dan lagi bukan sebagai pengganti bbm, hanya membuat bbm menjadi efisien, sekelas metro dan cnn bisa terjebak pada waste information....hadeh...","Nikuba is open source, if it is claimed by the creator, and again it is not a substitute for BBM, it only makes BBM efficient, like Metro and CNN it can get stuck in waste information....hadeh..."
206,Yg pasti BRIN dah d blacklist ama penemu nikuba... BRIN kan isinya politikus 😂 risetnya cmn urusan teknologi berpolitik... 😂,What's certain is that BRIN has already been blacklisted by the founder of nikuba... BRIN is filled with politicians 😂 the research is just technology and politics... 😂
207,Mana nih yang paling nyinyir ama nikuba... kangen nih sama kalian 😂😂😂😀😀😀,Which one is the most sarcastic with Nikuba... I miss you guys 😂😂😂😀😀😀
208,"Semoga pak Misel ..selalu dilindungi Tuhan. Penemuan Nikuba ini, tdk di Apresisiasi RI atau negara pengexport Oil lainnya. Krn mrk khawatir tdk bisa dpt cuan dari export Minyak, Nikel ,Lithium. Sy yakin suatu saat mobil berbahan Bakar Fosil, Gas, Batere, Listrik akan ditinggalkan. Dan beralih ke bahan bakar Air","I hope Pak Misel will always be protected by God. The discovery of Nikuba is not appreciated by RI or other oil exporting countries. Because they're worried they can't get profit from exporting oil, nickel, lithium. I'm sure one day Fossil Fuel, Gas, Battery, Electric cars will be abandoned. And switch to Water fuel"
209,"Jadi faktanya pak Aryanto kmrn diundang ke Italia bukan untuk negosiasi alat nikuba nya pak Aryanto, tp jauh2 terbang ke Italia diminta membantu memperbaiki alat nikuba mereka dari Romania yg rusak, selebihnya cma sekedar drama yg patut kita nantikan episode selanjutnya..","So the fact is that Mr. Aryanto was invited to Italy not to negotiate Mr. Aryanto's Nikuba equipment, but flew all the way to Italy and was asked to help repair their Nikuba equipment from Romania which was damaged, the rest is just drama that we should look forward to the next episode.."
210,"Omong kosong.
Diundang cuma untuk mempresentasikan karena viral di Indonesia. Bukan mengakui klaim keandalan nikuba. 
Dengan viralnya nikuba itu sebenarnya menampakkan betapa bodohnya bangsa ini.
Tekhnologi usang yang sudah terbukti tidak efektif untuk mendapatkan energi yang di harapkan.","Nonsense.
Invited only to present because it is viral in Indonesia. Not acknowledging nikuba's claims of reliability.
With the virality of Nikuba, it actually shows how stupid this nation is.
Outdated technology that has been proven to be ineffective in getting the expected energy."
211,Jgn mau d rayu BRIN pak dia sudah mencemooh nikuba. Tolak jabnrin jika merayu,"Don't want to be seduced by BRIN, sir, he has mocked Nikuba. Refuse jabnrin if flirting"
212,"Gila, pihak dalam negri yg mengapresiasi cuma TNI, semangat ya pak, semoga karyanya bisa menjadi kebanggaan indonesia","It's crazy, the domestic party that appreciates only the TNI, cheers up sir, I hope that his work can be the pride of Indonesia"
213,"Kalo jadi di beli Ferari tertarik mau beli formula nikuba berikut teknologi nya, ujug ujug BRIN dateng mengklaim itu karya anak bangsa, dan kalo mau di jual harus melalui BRIN....yg saya takutkan seperti itu, regulasi fulus sampe mampus😂","If you buy a Ferrari, you are interested in buying the Nikuba formula along with the technology. In the end, BRIN comes claiming it is the work of the nation's children, and if you want to sell it, you have to go through BRIN."
214,"Kalau nikuba di proyeksikan, tentu TIKUS TIKUS NEGARA AKAN PADA KELAPARAN.
iyaa kan??","If nikuba is projected, of course, COUNTRY RATS WILL BE STARVING.
right??"
215,Mobil listrik karya Kupu-kupu Malam Jogja jga nasibnya sma dg NiKuBa,The electric car created by the Jogja Night Butterfly also has the same fate as NiKuBa
216,Siapa berani beratuh seluruh hartanya dengan saya kalau nikuba ini hoax tidak seperti klaimnya...silahkan inbok saya kalau ada yg berani!,"Who dares to risk all of his wealth with me, if this Nikuba is a hoax, it's not what it claims... please inbox me if anyone dares!"
