,Text,TextEng
290,Di tolak di Dalam negri nnti pertamina gak laku,"Rejected domestically, Pertamina will not sell"
291,😂 di negara sndiri gak di apresiasi 😂,😂 in their own country they are not appreciated 😂
292,"Metro tipu mulai menyerang lawan☺️😍☺️😍☺️😍.plis jangan membodohi masyarakat.suruh aja surya paloh membiayai riset dan produksinya,kan untung banyak tuh????","Deceptive Metro starts attacking opponents☺️😍☺️😍☺️😍. Please don't fool the public. Just tell Surya Paloh to finance the research and production, isn't that a lot of profit????"
293,Jagan disanggah2 tengok dulu kemampuan anak bangsa .yg penting berikan dukungan. Penemuan baru tak mungkin langsung 100 percen jadi. Ada inovasi. Pemerintah dukung jagan pinjam duit aja terus.,"Don't be dissuaded from looking at the capabilities of the nation's children, the important thing is to provide support. New discoveries can not be 100 percent immediately. There is innovation. The government supports not just borrowing money."
294,Knpa Indonesia susah maju Karena salah satunya ga menghargai karya anak bangsa,Why is it difficult for Indonesia to progress because one of them doesn't appreciate the work of the nation's children
295,Emangnya Barat bikin seperti itu gak bisa? Hingga tertarik produk nikuba?! Secara teknologi mereka lebih mumpuni. Tetap saja sampai skrg mereka pakai minyak. 😁😁😁 Mau ketawa takut dihujat 😁😁😁,"Can't the West do something like that? Until you are interested in Nikuba products?! Technologically they are more capable. Still, until now they use oil. 😁😁😁 Want to laugh afraid of being blasphemed 😁😁😁"
296,"Pura"" tidak diakui biar pak Misel membuang temuannya, baru kemudian mereka mengambilnya.","Pura"" is not acknowledged, let Pak Misel throw away his findings, only then they take them."
297,Itu krn karya anak pribumi dn lagi nama jokowi tak dibawa.  Makanya tak disukai olh rezim.,That's because the work of indigenous children and the name Jokowi was not taken. That's why the regime doesn't like it.
298,"Klo di rekrut sma negara lain, dibilangnya ngga nasionalis..udh ada hasilnya baru mau di aku2in..payah konoha...😂😂😂","If you're recruited from another country, they say you're not nationalist..the results are already there, you want to admit it..it's hard for Konoha...😂😂😂"
299,"Pembodohan publik,,","public duping,"
300,Gak akan di lirik negri karena anggapannya gk bisa buat ladang bisnis .. entr kalo anda sukses pasti di lirik negri di buat ladang bisnis cuan wkwk,It won't be included in country lyrics because it's assumed that it can't be used as a business field.
301,"Nikuba laku,,,,yg pasti mafia BBM ketar ketir kehilangan CUAn nya,,, 
Bayangin saja 1 liter bensin bs dirubah dg jarak 200km,,, luar biasa","Nikuba is selling,,,, what is certain is that the BBM mafia is terrified of losing their CUAn,,,
Just imagine that 1 liter of gasoline can be changed with a distance of 200 km ... it's amazing"
302,"Ayo pak buktikan ke luar 
Biar pemerintah nangis kalo perlu karir di luar sja","Come on, sir, prove it outside
Let the government cry if you need a career outside"
303,Bukti kalo negara kita banyak koruptor,Evidence that our country has a lot of corruption
304,"Itulah ke goblokan kita dari dulu udah banyak karya anak bangsa yang mendunia 
Karena di otaknya hanya bisnis cari cuan jadi gak di perhatikan ..","That's what we've always been stupid about. There have been many works by the nation's children worldwide
Because in his brain it's just a business looking for money so he doesn't pay attention.."
305,"Heranya ko tau bpak ini ke italia ko brin ikut ke kerja sma dgn italia
Brin ketar ketir klo bpak nya kerja sama dgn italia","I wonder how come this father is going to Italy, why is Brin going to work with Italy?
Brin was terrified that his father was working with Italy"
306,Kalaupu cuma membuat irit itu juga luar biasa lo,"Even if it only makes it economical, it's also extraordinary, you know"
307,"Produc sendiri dulu dan pasar kan dulu biar orang tau dan beli hasil inovasi nya P Aryanto gitu pak , kayak penyanyi Putri Ariani tampil dulu public tau tampilan nya CUAN datang sendiri P Aryanto gitu lo , ke ke cewaan pasti ada tapi jangan vokus pada ke kecewa an🙏","Produce yourself first and market it first so people know and buy the results of innovation P Aryanto like that sir, like the singer Putri Ariani appear first the public knows her appearance CUAN comes alone P Aryanto you know, disappointment will definitely be there but don't focus on disappointment 🙏"
308,"Rezim sekarang rezim sarangnya PKI menghalalkan segala cara untuk menindas rakyat Indonesia, hanya ingin membodohi masyarakat Indonesia, hasil karya anak bangsa tidak bakal dihargai yg ada di hina","The current regime, the nest regime of the PKI, justifies any means to oppress the Indonesian people, only wants to fool the Indonesian people, the work of the nation's children will not be appreciated, those who are despised"
309,klo di indonesia tertarik yg nyata untungnya.... proyek yg bisa di korup,if in Indonesia interested in the real fortunately .... projects that can be corrupted
310,Mungkin org BRIN nya minta bagian / jatah x.😂😂😂,Maybe the BRIN people ask for a share / ration x.😂😂😂
311,"Coba dilihat aja, apakah benar terjadi?","Just have a look, is it really happening?"
312,"ga perlu yg bawah kdang kbnyakan drama,,presiden ja langsung","there's no need for the bottom, there's a lot of drama, the president is direct"
313,Semoga nikuba diterima ferari...kita amati saja jgn sampek kejadiannya sama seperti jaman SBY.,"Hopefully, Nikuba will be accepted by Ferrari... let's just observe, don't let it happen the same as during SBY's time."
314,"Memilih maju bersama negara lain di bilang tak nasionalis, cinta nasional malah di pertemukan dan di sia siakan.. Jadi lo maunya apa.. Kaya kaya bodoh itu budaya kita","Choosing to move forward with other countries is said not to be nationalist, national love is instead brought together and wasted.. So what do you want.. Rich rich stupid is our culture"
315,dan akhirnya RI menyesali nya😅,and finally RI regretted it😅
316,"Sudah biasa karya dalam negeri diacuhkan,, dinegeri Indonesia ini 😢,, bila Ferrari mengetahui cara kerja teknologi kita yakin pemerintah Indonesia gigit jari,, Ferrari semakin kaya perusahaan nya,, Indonesia hnya jdi Calo pemasaran produk nya,,😢 entah kpn Indonesia mendukung karya anak bangsa,, buat PT nya kan bisa trus pasarkan ke luar negeri,,jdi penghasilan yg  mendunia🎉,, Indonesia akan jdi sultan,, jdi kan hak cipta,, Indonesia yg terdaftar diinternasional,","It's normal for domestic works to be ignored, in this country 😢,, if Ferrari finds out how technology works we're sure the Indonesian government will bite the bullet, Ferrari's company is getting richer, Indonesia will only be a broker for marketing its products 😢 I don't know when Indonesia will support the work son of the nation, for the PT, you can then market it abroad,, it will generate worldwide income🎉,, Indonesia will become the sultan,, become a copyright,, Indonesia which is registered internationally,"
317,Harusnya brin atau apapun itu namanya  bantu kembangkan hasil karya anak bangsa bukan dibantai,"Brin or whatever it's called should have helped develop the work of the nation's children, not slaughtered"
318,boong ni org,boong ni org
319,😢😢😢setelah di lirik negara lain baru pemerintah ngelirik bapaknya. Ikuti apa kata hati bapak saja. Takutnya lembaga pemerintah tadi punya niatan jelek. Buat lembaga yg bapaknya sebutkan tadi tolong anda2 jangan sombong ya....anda2 kerja di lembaga riset tapi tidak menghasilkan apa2. Sikap anda menunjukkan ketidak bejusan kerja anda.😡😠😠maaf ya saya tidak sopan tapi bapak misel lebih menunjukkan kinerjanya dari pada anda yg kerja d lembaga riset. Jgn korupsi yg anda pikirkan tolonglah....😢😢,"😢😢😢 after the lyrics of other countries, the government glanced at his father. Just follow what your heart says. I'm afraid the government agency had bad intentions. For the institution that the father mentioned earlier, please don't be arrogant... you work at a research institute but don't produce anything. Your attitude shows your lack of work. Don't corrupt what you think please....😢😢"
320,Pa jokowi tolong donk dukung jangan sampai kami anak bangsa diperlakukan seperti begini.jangan sampai bawahan pa jokowi yang mau bermain sendiri.kan pendiri brin adalah pa jokowi...,"Pak Jokowi, please support us so that we, the children of the nation, are treated like this. Don't let Pak Jokowi's subordinates want to play alone."
321,"Begini ya kawan2 semua. Teknologi generator hidrogen ini memang sudah lama dan masih dikembangkan hingga saat ini dan belum ditemukan formulanya agar efektif Dan efisien penggunaannya. Nah si Arianto misel ini klaim kalau dia punya katalis untuk mengefisenkan proses elektrolisis air, sehingga bisa dipakai untuk menghidupkan mesin kendaraan. Saya pernah kontak asistennya misel ini tahun lalu, katanya mau dijual alatnya seharga 6jutaan. Ternyata sampai sekarang tidak ada respon. Sy mau buktikan sendiri dengan membeli alatnya.","This is it, friends. This hydrogen generator technology has been around for a long time and is still being developed to date and a formula has not been found to be effective and efficient in its use. So Arianto Misel claims that he has a catalyst to streamline the water electrolysis process, so that it can be used to start a vehicle's engine. I contacted Misel's assistant last year, he said he wanted to sell the equipment for 6 million. So far there has been no response. I want to prove it myself by buying the tool."
322,desa konoha oh riwayatmu kini haha,konoha village oh your history now haha
323,BRIN harus di bubarkan,BRIN must be disbanded
324,Konyolnya orang brin.anak bangsa mau maju kok ga di dukung.dukung dong bukan cuman besarin perut dan kenyamanan loe doang,"It's ridiculous that the people of the nation want to move forward, why aren't they supported. Support it, don't just make your stomach bigger and comfort you"
325,"Terkadang negara sendiri tak bisa menghargai penemuan anak bangsa yang sangat cerdas,padahal jika di kembangkan bisa berguna bagi masyarakat","Sometimes the country itself cannot appreciate the invention of a very intelligent nation's children, even though if it is developed it can be useful for society"
326,"Kan murah. Cuman 15 m.  
Pemerintah knapa ga asmbil alih hak paten.  Mumet. Amat","It's cheap. Only 15m.
Why doesn't the government take over patent rights? Mumet. Very"
327,"njir bisa""nya metro TV bicara hoax",if metro TV can talk about hoaxes
328,"Okui a pa,Artanto mis dinegri kita ta laku nanti dijual lelita baru mau beli,itu org kitaaasih dikuasai org mafia minyak,","Ok, what's wrong, Artanto, in our country, won't be selling well, then he'll sell it to a low level and just want to buy it, our people are still controlled by the oil mafia."
329,"Yang lebih di UTAMAKAN DI NEGARA WAKANDA cuman memiskinkan rakyatnya dan MENGKORUPSI SEGALA SESUATUNYA . 
Padahal salah satu org yg meneliti tentang itu untuk masa depan negerinya supaya terbebas namanya polusi udara dan membuat nyaman lingkungan . Diajak maju susah , di ajak susah ngga mau , masalah korupsi malah rame rame giliran ketangkep ngga berani dimiskinkan .","What is more prioritized in the COUNTRY of WAKANDA is only impoverishing its people and CORRUPTING EVERYTHING.
Even though one of the people who is researching about it is for the future of his country so that it is free from air pollution and makes the environment comfortable. It's difficult to make progress, it's hard to ask, it's difficult or not, the problem of corruption is even more crowded."
330,"bapak MICHAEL INI HARUS DI LINDUNGI, BELIAU ASET NEGARA....TOLONG DI JAGA...❤❤","Mr. MICHAEL THIS MUST BE PROTECTED, HE IS A NATIONAL ASSET....PLEASE TAKE CARE OF IT...❤❤"
331,😂😂😂😂😂😂 gara gara menteri kominfo dari nasdem korupsi sih jdi bgni donk,"😂😂😂😂😂😂 because of the Minister of Communication and Informatics from Nasdem corruption, it's like this"
